UMAP1_PC50,UMAP2_PC50,UMAP1_PC75,UMAP2_PC75,UMAP1_PC100,UMAP2_PC100,UMAP1_PC125,UMAP2_PC125,UMAP1_PC150,UMAP2_PC150,UMAP1_PC175,UMAP2_PC175
-5.500166,-1.3259791,13.565583,13.7562475,14.989419,14.386892,20.707748,10.244684,-6.1358304,-2.9858577,-9.040018,-3.7595615
-2.5779476,-4.215141,10.117242,16.101452,11.964239,17.012758,19.109589,13.625452,-3.0031161,-5.5172095,-5.324823,-5.8652444
-3.6218038,-2.774382,11.705096,14.863665,13.422335,15.896405,19.649826,12.177786,-4.854319,-4.7572937,-7.2199197,-4.9213223
-4.2079287,-3.2096848,12.098632,15.257924,13.812228,15.877187,20.370407,12.097663,-5.2125893,-4.761542,-7.6376367,-5.401979
-2.8450143,-1.8564562,10.623775,14.160293,12.218366,15.31739,18.221642,11.498737,-3.1415942,-3.4420385,-5.916607,-4.339315
-4.0520406,-2.2856584,12.037933,15.150538,13.636607,15.9278145,20.141108,12.163578,-5.1615295,-4.6518755,-7.2337923,-5.5128336
-3.2166278,-4.260432,10.933398,15.881008,12.34397,16.599434,18.989918,13.197861,-3.880012,-4.960888,-6.070899,-5.88576
-2.471614,-0.71345323,10.216359,12.906353,11.486149,14.14564,17.500904,11.530911,-2.7352037,-2.7750723,-5.394359,-3.208319
-1.3809905,-0.08270876,10.237991,11.571217,11.45618,12.751207,17.010933,9.733223,-3.5428119,-1.0966729,-6.3279905,-1.5187056
-3.1437333,0.3460717,12.00311,11.701495,12.967884,12.491653,18.156866,9.210154,-4.5178466,-1.5563397,-7.3476734,-1.9974799
-5.8632846,-1.9926332,13.949,14.661418,15.373097,14.786408,21.220936,10.266745,-6.587226,-3.5219758,-9.340273,-4.3818455
-2.8107169,-3.7863922,10.451962,15.461681,11.886236,16.349714,18.532305,13.189298,-2.8431144,-4.951237,-5.200148,-5.126787
-5.0306582,-3.1711884,12.794454,15.739313,14.219652,16.192078,21.009003,11.881276,-5.7170434,-4.829339,-8.192046,-5.57717
-1.0786633,-2.655724,8.884746,14.22501,10.599371,14.530656,16.884184,12.131458,-2.5335383,-3.3771465,-5.7485166,-3.6898081
-4.042713,-0.5618459,12.402688,12.762462,13.733462,13.482622,19.121525,9.861171,-5.128546,-2.288893,-7.763321,-3.1088173
-4.8043275,-1.913293,12.8954315,14.337183,14.295455,14.882806,20.388136,10.976509,-5.768542,-4.0648117,-8.176377,-4.8277297
-3.078378,-5.4557834,10.465918,17.445215,12.094325,18.14927,19.727158,14.611702,-4.004824,-6.4969063,-6.074438,-6.708845
-2.6217413,-1.5999647,10.790149,13.696774,14.471616,13.984686,20.041357,10.0000725,-5.836105,-2.724384,-8.342401,-3.5359921
0.27915484,-1.6429024,8.118427,12.785273,9.340592,13.963908,15.7878895,11.930028,-1.4187346,-2.0872314,-4.06731,-2.1862266
-0.95190716,-5.7226987,8.165708,16.866833,9.791308,17.740236,17.362547,15.252515,-1.9457959,-6.783564,-4.092518,-6.742408
-4.4299903,-3.3857532,12.190853,15.3614,13.748423,16.090504,20.29297,12.231052,-5.1402235,-4.498251,-7.3545237,-5.513568
-0.5940325,-2.932965,8.571681,14.003665,10.104811,15.287761,16.727835,13.0522375,-1.3055061,-3.874228,-3.7753806,-3.9400349
2.7863066,-4.7908835,4.993223,14.885961,6.6557627,16.381195,13.840706,14.301292,1.5681496,-3.4354308,-1.328453,-2.7303178
-2.361127,-1.5779177,11.11198,13.603855,12.327377,14.208251,18.491192,10.946605,-4.1695695,-3.277981,-6.6465034,-3.8127851
-2.9501283,-3.9962387,10.446422,15.874503,12.134425,16.68378,18.7775,13.339521,-3.1154323,-4.9281745,-5.2616115,-5.358324
-4.5790734,-2.2471952,12.473396,14.166957,14.042612,14.764957,20.060295,10.975827,-5.5454803,-3.58653,-8.076501,-4.307627
-3.1484618,-5.2306285,10.624927,17.048727,12.497884,17.92961,20.12751,13.895099,-4.539594,-5.45764,-6.417748,-5.8275003
1.4051349,-1.7861804,7.202808,12.943688,8.128334,14.104715,14.593907,12.426882,-0.089843616,-1.7990857,-3.0010216,-1.8330023
-4.3050947,-3.498737,11.94608,15.615479,13.527738,16.522259,20.455276,12.54233,-5.065328,-4.931767,-7.406745,-5.739058
-4.3300633,-1.8968129,12.404776,13.948454,13.659575,14.549297,19.62137,10.663929,-5.2739186,-3.2848496,-7.8202076,-4.0820875
0.39742428,-4.5337286,7.368695,15.43567,8.901627,16.631859,15.9276495,14.43767,-0.022956787,-4.257592,-2.5564892,-4.1377864
-1.6544076,-2.6830676,9.762975,14.276998,11.1093445,15.44901,17.50845,13.316418,-2.9298108,-4.4465275,-5.052295,-4.355567
1.2552967,-1.7327485,7.2472363,12.809446,8.403291,13.843255,14.654673,12.357046,-0.40517807,-1.8025333,-3.330424,-1.6268274
2.4237397,-3.3170903,5.7258353,13.688037,7.160605,15.189011,13.824572,13.16229,0.85509825,-1.8754411,-2.4768143,-1.7443857
2.9772174,-4.570236,4.7791805,14.671738,6.330406,16.317053,13.255993,14.570807,1.9994811,-2.8831403,-0.7949611,-2.475209
-2.4244995,-4.6624722,10.245156,16.12985,11.78441,16.859241,18.877846,13.405247,-2.8283243,-5.2514887,-5.270542,-5.4710054
-2.417016,-4.011734,10.101265,15.623321,11.819752,16.686506,18.564997,13.371631,-2.6476483,-5.0219545,-4.827556,-5.425247
0.24745162,-2.7242668,7.781471,13.902311,9.19255,14.840313,15.792869,13.007374,-0.6325457,-2.9508789,-3.6286938,-2.752526
-2.437158,-3.8276267,9.871714,15.3850155,11.515776,16.24082,18.234766,13.135141,-3.1102693,-4.5686045,-5.2577767,-5.15527
2.1810458,-4.901241,5.455969,15.073672,7.3554893,16.415798,14.238417,14.37203,1.7674558,-3.515744,-1.3268685,-2.7871394
1.7165703,-4.507518,5.9341803,15.110004,7.570827,16.454548,14.566406,14.509872,1.3142099,-3.6701612,-1.3602775,-3.2231934
-3.2752209,-1.5114352,10.798355,12.231747,12.186446,13.499686,17.671038,10.5623255,-4.145794,-2.451042,-7.086321,-2.9454565
0.6230501,-2.752485,7.9146647,13.885387,9.069461,15.297543,15.696672,13.378578,-0.3701574,-3.428081,-3.298588,-3.6078067
-2.6167128,-6.5705085,9.749258,18.268845,11.264329,19.018457,19.265259,15.718456,-3.4944317,-7.6026464,-5.4438877,-7.8852344
-4.2248807,-1.0621527,12.80391,13.9808035,14.054125,14.89925,20.167507,10.597527,-5.4324164,-3.1588204,-8.165382,-4.350319
-3.5591164,-3.461413,11.243859,15.679559,12.830898,16.157656,19.567455,12.653568,-4.266938,-4.7710614,-6.7287836,-5.347444
-1.1854128,-3.0590847,9.008443,14.698213,10.468337,15.655748,17.193327,12.830473,-1.780921,-4.2384577,-4.0670867,-4.478719
0.5927233,-3.6774142,7.3399334,14.825089,8.773229,15.77308,15.650265,13.903986,-0.123068295,-3.7271852,-2.7788281,-3.584279
-3.1429915,0.035225756,11.7764635,12.203639,13.163734,13.184814,18.588337,9.798207,-4.160163,-2.190347,-6.830938,-2.4909098
-2.9083345,-1.3005754,10.368499,13.223786,11.786084,14.0916,17.817678,11.503122,-2.8964932,-2.9678955,-5.7629123,-3.4511495
3.2760036,-4.745204,4.643255,14.475024,5.922781,16.191994,12.961815,14.437478,2.3389964,-2.653316,-0.6705045,-2.299114
-4.0797415,-0.44641072,12.262113,12.701817,13.5711355,13.799367,19.000422,9.957782,-5.0490704,-2.6567004,-7.6332893,-3.3621752
-3.2556,-3.3747563,10.7714405,15.3175745,12.561264,16.266968,19.428204,12.462013,-4.616598,-4.8222804,-6.9487076,-5.3811135
0.1442052,-2.6522222,8.306673,13.575901,9.573334,14.751555,16.130777,12.475376,-0.98677564,-2.882244,-3.7076035,-3.4414575
0.20940363,-1.1571143,8.288175,12.398877,9.6190195,13.364436,15.4139385,11.380283,-1.3603129,-1.4732058,-4.289834,-1.5692157
-0.5638192,-1.3177818,8.740112,12.928162,9.870208,13.918575,16.127546,11.535969,-1.6963257,-2.0369139,-4.366017,-2.2292106
1.7480294,-4.174971,5.9599648,14.813266,7.784483,16.294664,14.973838,14.430764,0.5829181,-3.6186428,-1.980707,-3.361373
-1.8211735,-0.74670017,10.650747,12.2662325,11.6027775,13.165674,17.261042,10.117643,-3.5816803,-1.5546902,-6.2254453,-2.0083086
-3.9241881,-0.6092421,11.981777,12.546412,13.404334,13.478569,18.912073,9.847963,-4.7838645,-2.4873729,-7.5594406,-3.127501
0.96353704,-1.0384235,7.697985,12.201929,8.931136,13.194506,14.940946,11.520776,-1.016432,-1.0838456,-3.9840858,-1.2639024
-0.8172137,-2.5556664,8.994686,13.859457,10.497281,14.801392,16.895716,12.430735,-1.7524854,-3.4984448,-4.24177,-3.5536044
2.738921,-5.094772,4.9975142,15.279376,6.475078,16.818163,13.647131,15.111197,2.424028,-3.412452,-0.5963138,-3.088994
-3.3893867,-3.6458645,10.648792,15.056215,12.687052,15.2980585,18.907225,12.52701,-3.7610817,-3.7637913,-6.359067,-4.794181
2.7289648,-3.8163059,5.5986547,14.083146,7.1245985,15.579968,14.04598,13.968887,1.2110205,-2.6648417,-1.6642588,-2.5542374
-4.730049,-1.447603,12.542412,13.660195,14.058978,14.26261,19.737337,10.357095,-5.390426,-2.946008,-7.7873588,-3.785899
2.646031,-3.7665656,5.4592357,13.84047,6.8280654,15.500887,13.509608,13.822947,1.5845119,-2.3150122,-1.4335996,-1.9287189
0.5370069,-2.8230631,7.846845,13.933016,8.937766,14.842711,15.475951,13.040632,-0.3993681,-2.8511426,-3.3799956,-2.7872856
-4.421498,-2.883007,12.43347,14.426942,13.667749,14.937921,19.868698,10.919194,-5.2903385,-3.5805364,-7.6320057,-4.3377895
0.43711358,-3.0510838,7.7855124,14.097303,9.107972,15.05672,15.873424,13.20052,-0.5617631,-3.3546014,-3.348971,-3.1525745
-2.220727,-0.49326444,10.560665,12.346853,11.944332,13.551224,17.21466,10.54731,-3.2620416,-2.1087303,-5.8336377,-2.3172204
-1.7298794,0.39366722,10.599537,11.247462,11.820896,12.206757,17.08312,9.3123045,-3.9402227,-0.916845,-6.9854527,-1.5451455
-3.4131024,-4.902417,10.976961,16.702616,12.530794,17.518343,19.689281,13.839407,-3.9662354,-5.8838487,-6.3705277,-6.514051
-3.7706904,-4.0690026,11.2567625,16.119015,13.009954,16.707848,19.705534,13.112535,-4.514944,-5.212746,-6.784384,-5.7169924
-4.370915,-2.1125984,12.436181,14.22239,13.749823,14.629208,19.802149,10.7460785,-5.370851,-3.295409,-7.7711163,-4.1009173
-4.236594,-1.8735545,12.491269,14.031313,13.62772,14.566984,19.994692,11.129554,-5.267707,-3.6096559,-7.589066,-4.447489
-2.2712455,-4.3209324,10.057415,16.096466,11.724606,17.061865,18.885681,13.619384,-2.793563,-5.281165,-4.9824915,-5.334983
-2.9097838,-5.004674,10.742504,16.867397,12.3786955,17.683008,19.54546,13.99615,-3.688055,-6.0961657,-6.137796,-6.535273
-3.9534914,-1.98087,11.645033,14.412761,13.032958,15.918285,19.261063,11.936426,-4.2034245,-4.245215,-6.4411173,-4.898337
-4.3264704,-1.0843654,12.464416,13.429316,13.662978,14.332601,19.907902,10.3013735,-5.5538025,-3.099322,-8.070281,-3.9307182
-5.6404915,-4.7214613,13.072004,17.055735,14.462541,17.726551,21.378386,13.205257,-1.2997102,-5.748776,-3.1221945,-6.239789
2.6349976,-5.0297728,5.250609,15.251424,6.7356133,16.602238,14.064446,14.963305,1.7172031,-3.5984051,-1.0915356,-3.0140567
-3.578048,-2.9901357,11.762629,15.144168,13.323815,15.361017,19.803331,11.854402,-4.721537,-4.2240357,-7.202281,-4.6927285
-3.6666157,-2.2155526,11.666577,14.44936,13.17774,15.623151,19.369385,11.815717,-4.4618278,-4.246557,-6.7836246,-4.7563324
-1.7605699,-5.134297,9.2307415,16.505787,10.915388,17.646605,18.590624,14.629608,-3.5567718,-6.4172144,-5.584142,-6.7706456
-1.7859371,-4.8442626,9.362649,16.434486,11.117576,17.338552,18.256144,14.245084,-2.662221,-6.0636897,-4.855132,-6.229646
1.1827792,-1.6532569,7.3000245,12.98663,8.602536,13.738878,14.83324,12.3135805,-0.57080543,-1.6406206,-3.3182712,-1.7744406
-1.632825,-1.6985681,9.922807,13.350164,10.995156,14.509869,17.2469,11.749299,-2.503752,-3.181945,-5.11382,-3.505883
-2.7280536,-5.8728614,9.801986,17.482748,11.54887,18.29474,19.251442,14.976644,-3.6491663,-6.861312,-5.6515436,-7.0368304
-1.3386557,-2.2953615,9.448512,13.894466,10.872586,15.029541,17.463377,12.464822,-1.6300788,-4.2119503,-4.1592984,-4.3710227
-1.0737741,-3.5352614,8.464225,13.908526,10.046773,15.733926,16.948416,13.163065,-4.0280185,-4.85646,-6.44789,-5.699328
1.7329633,-2.385773,6.649361,13.130933,7.9677634,14.572999,14.48304,12.956095,0.25966164,-2.1815188,-2.7389688,-2.202749
-4.308563,-2.047559,12.4324465,14.391769,13.859981,14.888653,19.908092,11.1326065,-5.451195,-3.8715217,-7.8910103,-4.630351
-5.2069783,-2.8500264,12.937975,15.407677,14.099356,15.787585,20.827597,11.904022,-5.4797196,-4.715188,-7.6149197,-5.67582
-3.2831404,-1.0774883,11.5152,12.897334,12.393289,13.470448,18.04003,10.449049,-3.6937978,-2.4073458,-6.5146723,-2.8871608
-5.010062,-1.9781322,13.097882,13.8968725,14.391591,14.256782,20.00523,10.115038,-5.8303695,-3.1921513,-7.9878063,-3.2402306
-3.4474926,-2.0432003,11.326417,14.639743,12.972989,15.972268,18.731356,11.501041,-4.161969,-4.0998006,-6.6273246,-4.6701593
-0.10122497,-0.2853541,8.902265,11.488559,9.475151,13.0189495,15.647855,10.678508,-2.2701042,-0.8063632,-5.3977075,-0.96505135
0.3785512,-1.7770646,8.074621,12.901303,9.177238,14.0328665,15.450399,11.834735,-0.9307728,-1.8984388,-3.893718,-1.7177637
-3.7003946,-3.2666142,11.673306,15.394394,13.066008,15.594677,19.970568,12.331529,-4.6350236,-4.6911473,-7.238334,-5.1253796
-5.3880415,-2.6223629,13.160809,14.861892,14.588809,15.397673,20.836525,11.150783,-6.161406,-4.158337,-8.589661,-4.9044704
-4.961193,-1.7288781,12.95338,14.199017,14.560306,14.739111,20.42453,10.755737,-5.7885585,-3.4447138,-8.244956,-4.061664
-4.7709627,-0.83957297,12.885368,12.9870615,14.111644,13.46011,19.524797,9.572481,-5.3776374,-2.296863,-8.130036,-2.967379
0.0961583,-3.7443488,7.8437314,14.981155,9.321523,16.02814,16.157206,13.914003,-0.5211592,-3.9754963,-3.1215563,-3.8896344
-5.6039877,-4.5094213,13.121888,17.021708,14.492746,17.738655,21.516106,13.269533,-1.0771165,-5.4569516,-3.3251984,-6.0923753
1.3977923,-2.0060742,7.131495,12.87329,8.168043,14.083788,14.578772,12.3603,-0.18988727,-1.7935848,-3.0877604,-1.666521
-4.1003823,-2.3840373,12.243627,14.109792,13.749074,14.809898,19.787424,11.1091175,-5.238823,-3.6566365,-7.634849,-4.31702
-2.4607701,-4.7778254,9.994252,16.476534,11.862921,17.111408,18.875336,13.861389,-3.3775191,-5.6423607,-5.29055,-6.074939
-2.406284,-0.19118187,10.995759,11.950175,11.975057,13.005391,17.810898,9.630272,-3.9614277,-1.6934686,-6.918509,-2.0472822
-3.941566,-2.9639513,11.689042,14.989339,13.560776,15.832588,19.65387,11.717524,-4.3442593,-4.185856,-6.5465274,-4.6008763
-1.9280995,-0.7848822,10.274859,12.61529,11.85641,13.508829,17.323029,10.535153,-3.2501564,-2.2845027,-5.7009754,-2.604299
-1.2162141,-2.1446254,9.431486,14.019009,10.696381,14.813839,17.111027,12.200047,-2.053451,-3.501249,-4.6364493,-3.7558918
0.5455433,-4.269636,7.1762285,15.252375,8.69192,16.262703,15.653414,14.319769,0.12092592,-4.159442,-2.6126113,-3.9884002
-3.7498374,-1.9206704,11.842979,13.737281,13.095571,14.45346,19.21827,10.917368,-4.60838,-2.9018695,-7.396168,-4.0361567
-5.2725616,-1.6356808,13.354243,14.237508,14.603285,14.595292,20.44449,10.332063,-6.0908365,-3.52789,-8.623699,-4.280407
-0.41488698,-1.5883812,8.157119,13.999451,9.838785,14.888092,16.283949,12.863336,-1.4016174,-3.0528634,-4.1892,-3.2213593
-2.2808383,-1.1054076,11.019022,13.10842,12.283378,14.240967,18.806974,11.016803,-4.3316145,-3.0159655,-6.8308163,-3.9032557
-2.679337,-1.1830997,10.766231,12.982955,12.329398,13.9095955,17.773802,11.080529,-3.2630033,-2.712183,-6.2671423,-3.1254091
-4.2846246,-4.2723317,11.883384,16.338383,13.389605,16.968706,20.330898,13.051499,-5.0422215,-5.508482,-7.2422585,-6.176858
0.45944467,-3.714926,7.3106265,14.865392,8.894456,15.963054,15.901381,13.944438,-0.24855271,-3.6923635,-2.8854437,-3.6946385
-3.3777528,-4.3922706,11.0962305,16.253078,12.474171,17.148418,19.810698,13.659979,-4.0571737,-5.6213903,-6.4631863,-6.2114344
0.6518212,-3.3014808,7.3106194,14.623638,8.966322,15.499682,15.605181,13.583438,-0.18897718,-3.4010048,-2.9696012,-3.200275
3.0664372,-5.0580354,4.682594,14.925659,6.140497,16.442633,13.377748,15.048003,2.3295302,-3.1949844,-0.37192398,-2.7087078
1.9787949,-1.8763748,6.523848,12.5865135,7.6974216,13.862844,13.988072,12.049995,0.32715836,-1.3030076,-2.7988868,-1.2028778
-3.4975193,-3.9812524,11.252224,15.792763,12.51413,16.514648,19.506033,12.893117,-3.787951,-5.0753846,-6.683837,-5.6677747
-3.3026607,-2.3774073,11.820984,14.514733,13.4440365,15.268289,19.679632,11.621318,-5.011919,-4.291283,-7.218849,-4.917972
-2.8066707,-0.09348226,11.835228,12.251229,12.733952,13.979719,17.860622,9.628952,-4.2745223,-1.909335,-7.397648,-2.6569605
-2.1137476,-0.6201545,10.378637,12.396978,11.624467,13.377076,17.254877,10.448275,-3.0555482,-1.9595318,-5.562995,-2.4476106
1.3099076,-2.1327446,7.5709615,13.266214,8.703668,14.70911,14.983243,12.74866,-0.3173422,-2.4383821,-3.1412954,-2.4422789
-6.7761197,-1.2240057,14.77838,13.896139,15.950421,13.807987,21.32032,9.419294,-7.270014,-2.9978206,-9.875115,-3.5040646
1.4241853,-4.501445,6.530067,15.320572,8.189401,16.56149,15.318949,14.679872,0.7463859,-4.036279,-2.1048448,-4.056932
-3.6916173,-4.6243887,11.304568,16.524876,12.75827,17.316584,19.898945,13.59848,-4.5680695,-5.764549,-6.902335,-6.3411484
-6.739525,-1.1178876,14.655368,13.812025,15.7910385,13.811357,21.21019,9.496143,-7.2292266,-2.7598536,-9.809698,-3.5570292
2.2617495,-4.6710124,5.4873147,15.131623,6.969473,16.567102,14.389952,14.815622,1.5263357,-3.7190955,-1.4013281,-3.4921942
2.2019327,-1.6921045,6.5747194,12.269917,7.560677,13.614484,13.875887,11.891671,0.2791466,-1.0153607,-2.8495371,-0.95775837
-2.2005072,-5.4312825,9.543306,17.072422,11.144102,17.7667,18.137472,14.676486,-2.7747157,-6.496092,-4.5826187,-6.5167303
-3.2336335,-1.9434994,11.534571,14.360622,12.971964,15.449073,19.141254,12.698836,-4.088512,-4.9421477,-6.4629292,-5.677317
-0.3654991,-2.2397053,9.649043,14.073002,9.854405,14.985755,16.148712,12.750536,-1.4319807,-2.5034165,-4.2638955,-2.9289913
-5.0934553,-3.3230686,12.74882,15.768854,14.237716,16.466047,20.926105,12.172221,-5.697814,-5.016227,-7.9737344,-5.6897745
-1.5216868,-3.7919736,9.273765,15.261124,11.019553,15.939889,17.836761,13.17728,-2.518553,-4.730508,-4.879623,-5.0778947
-4.3938775,-1.4927365,12.6776705,13.403035,13.854226,14.05286,19.499968,10.006694,-5.397315,-2.4442627,-8.010891,-3.1232228
-5.4044704,-2.2720478,13.499803,14.787802,14.823731,14.95392,20.93209,10.949498,-6.2610044,-3.9778914,-8.689188,-4.7744117
-4.374811,-2.3681333,12.320989,14.281384,13.883855,15.10554,20.011337,11.325705,-5.1942225,-3.756996,-7.5322523,-4.8457994
-2.4441247,-5.985018,9.767756,17.531603,11.25642,18.56774,19.091461,15.145575,-2.9898415,-6.9961214,-4.9867854,-7.242005
-1.1181263,-2.3165007,9.223066,13.95781,10.582337,15.072272,17.030106,12.55006,-1.8936168,-3.8493097,-4.563817,-3.9258745
-1.3305417,-2.9336078,8.906369,14.820574,11.135691,15.2461605,17.600027,12.160507,-2.4595847,-3.47041,-4.8596306,-3.780181
-2.7624483,-0.07691609,11.268711,12.17497,12.612407,12.946206,17.98811,9.728716,-3.9114842,-1.798712,-6.774238,-2.169093
2.5804613,-4.3479843,5.222726,14.689597,6.842519,16.313282,13.831986,14.703205,1.8464878,-3.7279813,-0.9002581,-3.209762
-2.672757,-0.44948715,10.699246,12.654786,12.019692,13.543301,17.39106,10.545515,-3.1382084,-2.3168697,-5.978703,-2.6535258
3.0075922,-3.9288363,5.1624184,13.683313,6.496116,15.323279,13.409178,13.804172,1.6864923,-2.3175511,-1.3350327,-1.9257118
-4.1666703,-2.2798462,12.291211,14.117054,13.920512,14.867388,19.652794,10.975348,-5.034973,-3.3646688,-7.4610014,-4.701081
-2.7776394,-0.40311533,11.01907,12.109458,12.299776,13.030812,17.28411,10.214259,-3.2918553,-1.8829039,-6.111962,-2.2973752
-2.6357365,-5.3437343,9.995012,17.025208,11.500578,17.84995,19.02198,14.585153,-3.6828651,-6.318521,-5.3971024,-6.661506
-1.4621729,-2.4466352,10.765841,16.303299,11.182628,16.459475,18.28805,13.908452,-4.1448717,-5.6793957,-6.5790434,-6.336312
0.49172604,-3.426576,7.59941,14.434469,9.108485,15.383139,15.898915,13.344206,-0.55555105,-3.3062391,-3.3558226,-3.2860441
3.2725453,-4.740785,4.5008574,14.378583,5.919528,16.158438,13.001351,14.599792,2.377236,-2.8117568,-0.6199713,-2.2255683
-3.1128688,0.04367262,11.760385,12.059062,12.818613,12.778241,18.337372,9.462377,-4.48165,-1.6996982,-7.2837615,-2.2605996
-4.863621,-1.0002221,13.00358,13.188238,14.152136,13.725997,19.64256,9.874185,-5.5520477,-2.4011598,-8.1626005,-3.2234333
-3.1129458,-4.1306763,10.790107,16.250704,12.567286,17.08343,19.808495,13.137316,-3.6199784,-5.0634565,-5.8666277,-5.5334997
-3.9713163,-4.384678,11.260014,16.355906,12.8864155,17.047676,19.717709,13.579778,-4.41166,-5.4406157,-6.770216,-6.261531
0.59445107,-1.494042,8.087744,12.52417,9.284353,13.724627,15.284899,11.758563,-1.3185925,-1.682347,-3.9650342,-1.8289059
-4.937152,-1.8490409,12.926712,14.202984,14.251175,14.861068,20.269844,10.680854,-5.663364,-3.775064,-8.262025,-4.4834085
-3.6915207,-1.8684579,11.66462,14.3186035,13.168889,15.505266,18.97822,11.299561,-4.3194284,-3.6737883,-6.9569945,-4.3007264
-2.4059923,-3.290449,10.308268,15.186843,12.230639,16.268656,18.79271,12.6673,-2.9543476,-4.443119,-5.7739897,-5.1260967
-2.0733597,-2.90393,10.045045,14.576169,11.490373,15.597147,18.155216,12.450401,-2.6621141,-4.102642,-5.304977,-4.3651776
3.4700112,-4.4543242,4.7914042,14.3493185,6.1420317,15.902418,13.311886,14.9016695,2.4006064,-3.0349293,-0.77903724,-2.6087747
-3.961629,-0.0928863,11.802406,12.32991,13.461017,13.15159,18.591097,9.679202,-4.1342893,-2.1694725,-7.034537,-2.7768335
-2.9922943,-2.7535915,10.997152,15.28549,12.419485,16.260582,19.183607,12.3433485,-3.8371656,-4.344748,-6.1212616,-5.1384115
-2.933687,-4.571901,10.587399,16.45544,12.085492,17.248573,19.539581,13.709355,-3.4356518,-5.620616,-5.8481183,-6.1343374
3.1933787,-5.030383,4.5572677,14.790916,5.9347653,16.45385,13.07151,14.949158,2.479027,-3.1125371,-0.40415597,-2.4945033
2.4324753,-3.865028,5.5826597,14.003301,6.9336424,15.442168,13.762303,13.888209,1.3414882,-2.5830393,-1.778416,-2.332338
-3.3989775,-1.2347625,10.702506,13.499671,12.169152,14.312529,17.843632,11.878194,-2.9140239,-3.3456447,-5.218445,-3.5301263
-3.8828778,-4.774317,11.291695,16.710466,12.902288,17.356302,20.084736,13.5097475,-4.510266,-5.846751,-6.7094803,-6.4380116
-1.7346334,-1.1682174,10.111851,12.682256,11.276253,13.697295,17.12727,11.041308,-2.7427187,-2.3291967,-5.5062003,-2.5297527
2.0961287,-5.224476,5.5979056,15.6333885,7.120564,17.092997,14.303139,15.27724,1.9191992,-4.053014,-1.021155,-3.7004492
-1.8455337,-3.669394,9.816388,15.216883,11.161632,16.072863,18.062325,12.869853,-2.314635,-4.415677,-4.7788854,-4.7460027
2.2237258,-1.7113706,6.5640163,12.321124,7.5961704,13.618742,13.889863,11.927279,0.32500088,-1.0001956,-2.7792625,-0.83066237
-6.624983,-1.2076687,14.638437,13.920155,15.659084,13.900182,21.2849,9.587225,-7.1154523,-2.8921993,-9.562054,-3.3687809
-4.6554704,-2.1236947,12.684318,14.46517,14.21186,15.047644,20.224747,11.209792,-5.3793387,-3.8511183,-7.8351593,-4.5880666
-1.4245594,-6.1420856,8.635322,17.344557,10.182549,18.220125,17.860756,15.304872,-2.12599,-6.986222,-4.239589,-7.102641
-3.6149397,-4.805075,10.65918,16.699902,11.774864,17.222479,18.960028,13.709102,-3.675901,-5.6286435,-5.8568926,-6.0913157
-0.01905324,-3.1210878,7.8544683,14.008349,9.492113,15.080053,15.977445,12.915759,-1.0213618,-2.900365,-3.6932178,-2.9913113
-3.4267907,-0.5585602,11.958038,12.407073,12.924452,13.249141,18.557238,10.206038,-4.314347,-2.5632262,-7.050316,-3.163648
-2.123122,-6.2535625,9.180901,17.786436,10.812208,18.710253,18.546434,15.686749,-2.7963479,-7.4571233,-4.9594064,-7.739439
-0.3732616,-5.3624477,7.865903,16.596062,9.367819,17.546047,16.791624,15.31227,-0.17158888,-5.3060575,-2.7799296,-5.1750665
-4.796049,-3.5164676,12.527124,15.460863,13.2938175,15.258123,20.211897,12.266495,-5.4361963,-5.076286,-7.5992804,-5.680497
-0.13690314,-3.1937873,7.916329,14.426231,9.688759,15.311771,16.215239,12.991453,-1.1173074,-3.3932242,-3.9042766,-3.003492
-1.289937,-1.5032762,9.567415,13.012466,11.031218,14.163144,16.625,11.608555,-1.8853143,-2.8939042,-4.388956,-2.9083257
-4.8843064,-2.0327003,12.299461,14.768281,14.271985,15.518701,20.008629,11.542529,-5.3641114,-3.8839328,-7.568132,-4.3047633
-3.1353967,-3.2699752,10.811984,15.510808,12.34029,15.986731,18.699768,12.700158,-3.8380194,-4.4651113,-5.7834926,-4.562736
-1.5888065,-6.161171,8.584047,17.451672,10.272366,18.244501,18.069775,15.536321,-2.359834,-7.1047616,-4.354129,-7.188242
0.1587824,-2.3558114,8.104248,13.544333,9.3618965,14.5320635,15.731243,12.353421,-0.9473919,-2.6708884,-3.7598143,-2.5662618
2.8865066,-5.2776055,4.903195,15.188939,6.538902,16.753874,13.672674,15.100749,2.23844,-3.5131085,-0.51927173,-3.0047002
-0.36998528,-0.19463122,9.193421,11.395018,10.412234,12.418438,15.840964,10.144141,-2.4512284,-0.6974915,-5.5726323,-1.1373162
-1.290165,-5.7831564,8.437032,16.916367,10.09418,17.786411,17.50874,15.195882,-2.0231798,-6.684254,-3.982058,-6.7491217
-0.36617798,-3.5337868,8.124339,14.95267,9.60082,15.748412,16.392271,13.703708,-1.0302494,-3.9577873,-3.671719,-3.8787894
0.5333823,-4.2764173,7.1287885,15.385902,8.648314,16.377962,15.845059,14.393159,0.09165167,-4.2128854,-2.465059,-3.8842325
-3.1882806,-1.9045894,11.174899,14.073596,12.882411,15.9847765,18.856665,11.395378,-4.3018236,-4.097477,-6.7566757,-5.174804
